"","length","mercury"
"55",31.8409803317692,0.210887491266781
"56",32.2482873522062,0.0821086861689487
"57",35.5558932996273,0.377316256253856
"58",30.8895210939511,0.343809167478832
"59",30.4288182349925,0.48907240900493
"60",28.5724529061823,0.155296741694826
"61",40.323092892838,0.314358204439791
"62",48.439986609718,0.331808350287041
"63",46.3472147339229,0.298141313054438
"64",46.4072042322395,0.551946344016503
"65",60.0346162535105,1.02768587925141
"66",40.5712812721723,0.549122943231488
"67",26.7266744775571,0.10700782233001
"68",46.3429798086031,0.364063631119928
"69",54.3685381623056,0.776404589427628
"70",39.9512949670182,0.379704003141111
"71",79.9843097323362,1.89493815630035
"72",54.3935292488013,0.677815297629228
"73",35.4013263477421,0.38607810719838
"74",45.7039600869393,0.340227882697551
"75",71.3163438772717,1.12541715778053
"76",50.5876664639213,0.569632312055338
"77",42.3737073796911,0.558825432220539
"78",53.6603126484451,0.599548714091032
"79",30.0178424101218,0.153832826666599
"80",33.8511106866603,0.332085391936536
"81",49.3830008707582,0.203346303190125
"82",38.5410447359933,0.302087446639252
"83",56.8130431887316,0.637823071000727
"84",42.4070078921457,0.364401295891085
"85",37.67292666255,0.252120773107539
"86",66.139007803714,1.06322927651161
"87",46.4730403327561,0.356289527471405
"88",38.1965223686753,0.512071797720402
"89",38.2610586130711,0.537890896347751
"90",36.1715838365435,0.413093999005753
"91",53.344921495262,0.313364372131607
"92",22.3188284438689,0.151892846334064
"93",48.6365245123568,0.508977162092596
"94",33.4805631326267,0.22453584931369
"95",64.2315795342022,0.696542205835732
"96",43.8297256059386,0.257694138228245
"97",37.6247825378738,0.160182612828935
"98",31.6278090026834,0.439931256046019
"99",53.302555829497,0.520225616334256
"100",44.9380196727911,0.354235655224686
"101",26.9198998416481,0.198189806333576
"102",50.8676542394539,0.525590152576591
"103",39.2516303472465,0.439352799761767
"104",13.1610361717027,0.16845004637185
"105",23.8032286051843,0.241663459634541
"106",44.1633884785817,0.548660307805511
"107",41.697103075039,0.416410014602499
"108",22.8974808567405,0.143341989313203
"109",47.1881776976022,0.422626275568208
"110",41.8838808040584,0.222936023670365
"111",46.6911243105909,0.349700098577349
"112",44.1299641855998,0.564775699856795
"113",49.4375893701363,0.283224243460302
"114",66.1611568627947,1.06169354471968
"115",25.0306115950702,0.374961179079785
"116",31.9165587687008,0.0187471762884881
"117",53.112510832562,0.485882769380208
"118",45.2201527338012,0.619406363267802
"119",49.183761033035,0.532050165056034
"120",55.3315939790953,0.603551042079006
"121",45.3591280172552,0.368945205396141
"122",40.0157804734255,0.210202183745936
"123",35.9939607592648,0.263394446484756
"124",34.3689913272619,0.163902843657311
"125",64.713027298036,1.03477981641134
"126",37.5402218532675,0.42871808029782
"127",50.9152254443123,0.381079863860579
"128",39.1879836910933,0.455536544840214
"129",46.235091317103,0.409678590961336
"130",26.7940629526224,0.242841618667551
"131",49.9853640190746,0.377444903627306
"132",45.50201672408,0.539470631556954
"133",43.1186542499946,0.295099331999465
"134",76.7667516107458,1.59940130439623
"135",34.4454972774266,0.0262204086350901
"136",68.6631124722865,1.06791745839367
"137",46.2878332331714,0.539606242154866
"138",35.1373141955542,0.564026171208827
"139",47.2434773474152,0.307779631154461
"140",53.0825124429091,0.628550625652588
"141",45.0169621940759,0.581035624509067
"142",52.6215314839352,0.846322092574192
"143",47.1447690123741,0.325651725469929
"144",64.2284823769481,0.983363692940149
"145",30.2222489886026,0.266659367309457
"146",47.7945732837517,0.57427265540669
"147",38.5891206215257,0.295911015865542
"148",41.1325400350558,0.39911795735323
"149",56.0313111571603,0.587789406314159
"150",58.9122250286815,0.574545601845982
"151",41.4604859809427,0.332169155800457
"152",32.8583579827787,0.386674502376127
"153",49.0939626912936,0.441869030124179
"154",58.4449728507546,0.628049267822793
"155",44.609180730016,0.357463681745151
"156",48.495877552243,0.365991922790677
"157",49.7860603425265,0.466799006581056
"158",60.2498456935257,0.853517622433496
"159",43.9880814513409,0.380516142122907
"160",45.6350155089905,0.466801939625042
"161",52.031024399059,0.451363760641546
"162",53.184300507889,0.772016311290625
"163",48.5629435252523,0.379889604916983
"164",48.8742260857328,0.677053015784066
"165",55.8864329007896,0.58717125011685
"166",35.0224001974603,0.287142755768192
"167",39.4932190014473,0.196115301682723
"168",63.4951231811186,0.857915835451632
"169",40.565397429831,0.231533391538831
"170",31.2477292593057,0.487589053609416
"171",56.573498947708,0.823108049974163
"172",30.3109573954392,0.362962520796899
"173",48.0848137045175,0.434966273334629
"174",40.5998614936254,0.39284716627277
"175",58.8171483789037,0.942093650827032
"176",55.512240725227,0.537377004244703
"177",55.6269517150835,0.666982293894141
"178",53.3659044596528,0.526284259918894
"179",30.6822056198779,0.0077636268869052
"180",46.5526397849919,0.447033119636262
"181",39.4606878298282,0.333770930928317
"182",51.4433739487962,0.399862814358356
"183",52.2755729546825,0.610460883821846
"184",27.8444628933912,0.263398442650938
"185",31.0146396864097,0.416882576329244
"186",37.5266657833432,0.463597652704526
"187",65.7159968693901,1.00896612958301
"188",34.7211521675816,0.195062957214036
"189",26.275513385572,0.0756285562151592
"190",46.389916191802,0.373920899388082
"191",45.8418484055051,0.345749493000399
"192",43.5285726468519,0.36679617177851
"193",41.6861454795617,0.724710462534473
"194",27.5232360669915,0.20439001256387
"195",40.0211295714432,0.243921744461665
"196",28.3899866323903,0.0705031013380097
"197",47.0854128441226,0.298746437357913
"198",39.8935404620017,0.457082066460935
"199",50.1087683926184,0.422676987471773
"200",64.4053193467138,0.945557365031972
"201",38.3697781839375,0.445063363981389
"202",37.3049401844273,0.331628495105575
"203",27.7402455586641,0.147183357780909
"204",36.5379883303453,0.425811877412783
"205",60.1606157603301,0.511880826712107
"206",42.4327853715851,0.328129657574014
"207",56.4099861789837,0.529658442822629
"208",32.5847820499672,0.180493904989569
"209",48.3520335284172,0.620504645579905
"210",27.9294227412855,0.0187811931677244
"211",26.5209628317797,0.240925444133557
"212",63.3151534397725,0.734567192355413
"213",47.1777644477226,0.252717770524403
"214",53.9101220625019,0.76414804804502
"215",30.1405495106511,0.329681685632777
"216",57.9951525696541,0.873788558401915
"217",42.3926729703739,0.431810122540541
"218",13.7183873282114,0.0424247197174859
"219",47.1829448153426,0.447804074588584
"220",34.3614794428788,0.0415963184591487
"221",47.7671508013672,0.469345425553352
"222",37.2423215308132,0.460217546920641
"223",42.8590173018953,0.391544887038694
"224",33.8303581725079,0.166549363543172
"225",56.1260092053106,0.49423615546408
"226",67.756009980644,1.30984151101323
"227",48.9956666731277,0.481871495785643
"228",57.9531118456898,0.686521916793384
"229",50.0291479759381,0.445061453793629
"230",39.0972419848013,0.34028447538515
"231",56.2045101819931,0.47059397513171
"232",47.0866927612635,0.557023378529927
"233",70.3947654800885,1.17382759970323
"234",28.2591906758735,0.293891144674862
"235",41.1464801824504,0.312371181119751
"236",13.2716138322716,0.252850214096954
"237",29.2652956917865,0.158666629766825
"238",19.687833017519,0.161287527206618
"239",30.0462035836811,0.164177628815274
"240",57.8656688707762,0.765696591335706
"241",47.1813817945062,0.320258899775027
"242",23.0539445441173,0.167699695720363
"243",59.4132224065181,0.829343336078412
"244",55.9639207197499,0.729483792157534
"245",59.3225291406649,0.892185379022207
"246",49.7661865572154,0.56984155341234
"247",48.9387072535567,0.613950648777896
"248",36.8606383132087,0.402666621927851
"249",31.3541318573791,0.131053294639728
"250",52.2486068320933,0.402632734628009
"251",42.9797667584479,0.280290428885917
"252",50.2013765723846,0.487815146478029
"253",27.2273332098727,0.217574597339877
"254",60.7608480032628,0.880924725741077
"255",30.305844943379,0.298698728346356
"256",30.9316888995229,0.398133440983743
"257",36.1699026737079,0.400530113142632
"258",46.8855865971239,0.435051716814659
"259",26.3924666335827,0.00862164050313659
"260",70.7601524748011,1.4180576271045
"261",45.0266134055414,0.548168215629254
"262",51.9628314713348,0.609577253963911
"263",63.3143083428922,1.15637143915494
"264",14.6976475796451,0.229175031349565
"265",57.6561714220233,0.661829916796742
"266",27.0026664084797,0.228062332340412
"267",33.0186256011471,0.108813979158348
"268",53.4191983217277,0.470757354718896
"269",39.4388673572671,0.437991618353956
"270",57.2043703910935,0.449405816452569
"271",57.9275894044531,0.879816361703192
"272",8.84859556793251,0.121238435317891
"273",29.6144271704344,0.148030719963869
"274",50.0099226984821,0.568972278907934
"275",30.4585906030273,0.0737582248512874
"276",28.6576223979629,0.269816947373943
"277",58.2470020078203,0.46568473389324
"278",40.0969637512615,0.449987448006947
"279",55.1914052974212,0.761108531603151
"280",45.7534907243076,0.298589494753909
"281",23.3461316572784,0.339678762263339
"282",35.1929360081384,0.260424569513655
"283",48.2349000407192,0.502734193817388
"284",47.3943499994848,0.271541339917835
"285",33.7650697444659,0.0603447736918842
"286",46.4907286168306,0.457516447473972
"287",39.5430169769062,0.0727915118482052
"288",36.7482390405315,0.307529411546019
"289",53.1524238801503,0.393413732511698
"290",57.3033855133842,0.648887386943916
"291",34.0282462054502,0.116232723338218
"292",65.0225909010461,0.671226345360676
"293",50.7450057088643,0.332375555383657
"294",58.1223523013381,0.697453611994628
"295",51.331540100019,0.487470789474139
"296",51.0276040566145,0.542603202617711
"297",52.9137905661681,0.620866728728546
"298",49.10795705398,0.236700030746838
"299",28.1109677361167,0.223702531974012
"300",63.4594594085571,0.919467932223622
